id,class_label,rank_label
12720,时政,高风险
12721,游戏,低风险
12722,时政,高风险
12723,财经,高风险
12724,财经,高风险
12725,时政,高风险
12726,科技,中风险
12727,游戏,低风险
12728,时政,高风险
12729,时政,高风险
12730,时尚,低风险
12731,家居,可公开
12732,游戏,低风险
12733,财经,高风险
12734,房产,中风险
12735,家居,可公开
12736,时政,高风险
12737,财经,高风险
12738,时政,高风险
12739,时政,高风险
12740,时政,高风险
12741,教育,低风险
12742,房产,中风险
12743,时尚,低风险
12744,家居,可公开
12745,财经,高风险
12746,游戏,低风险
12747,时政,高风险
12748,财经,高风险
12749,时政,高风险
12750,时尚,低风险
12751,时尚,低风险
12752,游戏,低风险
12753,财经,高风险
12754,时尚,低风险
12755,房产,中风险
12756,家居,可公开
12757,财经,高风险
12758,时尚,低风险
12759,游戏,低风险
12760,财经,高风险
12761,时政,高风险
12762,财经,高风险
12763,娱乐,可公开
12764,家居,可公开
12765,时尚,低风险
12766,家居,可公开
12767,科技,中风险
12768,游戏,低风险
12769,游戏,低风险
12770,游戏,低风险
12771,时政,高风险
12772,财经,高风险
12773,时政,高风险
12774,游戏,低风险
12775,时尚,低风险
12776,游戏,低风险
12777,房产,中风险
12778,财经,高风险
12779,财经,高风险
12780,房产,中风险
12781,家居,可公开
12782,时政,高风险
12783,时政,高风险
12784,科技,中风险
12785,房产,中风险
12786,游戏,低风险
12787,游戏,低风险
12788,房产,中风险
12789,时政,高风险
12790,游戏,低风险
12791,房产,中风险
12792,财经,高风险
12793,科技,中风险
12794,娱乐,可公开
12795,教育,低风险
12796,科技,中风险
12797,时尚,低风险
12798,时政,高风险
12799,财经,高风险
12800,财经,高风险
12801,时政,高风险
12802,家居,可公开
12803,游戏,低风险
12804,房产,中风险
12805,科技,中风险
12806,房产,中风险
12807,科技,中风险
12808,娱乐,可公开
12809,房产,中风险
12810,科技,中风险
12811,体育,可公开
12812,游戏,低风险
12813,家居,可公开
12814,科技,中风险
12815,时政,高风险
12816,时尚,低风险
12817,家居,可公开
12818,时政,高风险
12819,房产,中风险
12820,时尚,低风险
12821,游戏,低风险
12822,娱乐,可公开
12823,时政,高风险
12824,时尚,低风险
12825,房产,中风险
12826,房产,中风险
12827,房产,中风险
12828,财经,高风险
12829,时尚,低风险
12830,时尚,低风险
12831,体育,可公开
12832,财经,高风险
12833,科技,中风险
12834,时尚,低风险
12835,时政,高风险
12836,时政,高风险
12837,时尚,低风险
12838,房产,中风险
12839,游戏,低风险
12840,体育,可公开
12841,时政,高风险
12842,游戏,低风险
12843,时政,高风险
12844,时尚,低风险
12845,房产,中风险
12846,时政,高风险
12847,科技,中风险
12848,时政,高风险
12849,游戏,低风险
12850,游戏,低风险
12851,时政,高风险
12852,游戏,低风险
12853,房产,中风险
12854,游戏,低风险
12855,财经,高风险
12856,游戏,低风险
12857,房产,中风险
12858,时尚,低风险
12859,时政,高风险
12860,游戏,低风险
12861,时政,高风险
12862,游戏,低风险
12863,科技,中风险
12864,房产,中风险
12865,时政,高风险
12866,时政,高风险
12867,时政,高风险
12868,财经,高风险
12869,家居,可公开
12870,游戏,低风险
12871,家居,可公开
12872,时尚,低风险
12873,财经,高风险
12874,房产,中风险
12875,游戏,低风险
12876,游戏,低风险
12877,房产,中风险
12878,家居,可公开
12879,时政,高风险
12880,时政,高风险
12881,娱乐,可公开
12882,游戏,低风险
12883,时政,高风险
12884,体育,可公开
12885,时政,高风险
12886,游戏,低风险
12887,财经,高风险
12888,科技,中风险
12889,财经,高风险
12890,游戏,低风险
12891,时尚,低风险
12892,时政,高风险
12893,财经,高风险
12894,时尚,低风险
12895,游戏,低风险
12896,科技,中风险
12897,时政,高风险
12898,游戏,低风险
12899,时尚,低风险
12900,体育,可公开
12901,财经,高风险
12902,时尚,低风险
12903,科技,中风险
12904,游戏,低风险
12905,游戏,低风险
12906,财经,高风险
12907,科技,中风险
12908,娱乐,可公开
12909,时尚,低风险
12910,房产,中风险
12911,时尚,低风险
12912,时政,高风险
12913,时尚,低风险
12914,科技,中风险
12915,时政,高风险
12916,财经,高风险
12917,时尚,低风险
12918,房产,中风险
12919,时政,高风险
12920,时政,高风险
12921,财经,高风险
12922,时政,高风险
12923,时政,高风险
12924,房产,中风险
12925,时政,高风险
12926,时政,高风险
12927,时政,高风险
12928,时尚,低风险
12929,财经,高风险
12930,房产,中风险
12931,游戏,低风险
12932,游戏,低风险
12933,财经,高风险
12934,时政,高风险
12935,时政,高风险
12936,时政,高风险
12937,游戏,低风险
12938,房产,中风险
12939,教育,低风险
12940,时尚,低风险
12941,游戏,低风险
12942,游戏,低风险
12943,时政,高风险
12944,科技,中风险
12945,游戏,低风险
12946,游戏,低风险
12947,时政,高风险
12948,科技,中风险
12949,房产,中风险
12950,游戏,低风险
12951,时政,高风险
12952,房产,中风险
12953,时政,高风险
12954,房产,中风险
12955,家居,可公开
12956,时政,高风险
12957,房产,中风险
12958,时政,高风险
12959,家居,可公开
12960,时政,高风险
12961,财经,高风险
12962,游戏,低风险
12963,房产,中风险
12964,时政,高风险
12965,科技,中风险
12966,财经,高风险
12967,体育,可公开
12968,科技,中风险
12969,时尚,低风险
12970,房产,中风险
12971,家居,可公开
12972,游戏,低风险
12973,房产,中风险
12974,游戏,低风险
12975,时尚,低风险
12976,娱乐,可公开
12977,房产,中风险
12978,时政,高风险
12979,游戏,低风险
12980,房产,中风险
12981,时尚,低风险
12982,游戏,低风险
12983,房产,中风险
12984,时政,高风险
12985,娱乐,可公开
12986,娱乐,可公开
12987,科技,中风险
12988,科技,中风险
12989,教育,低风险
12990,科技,中风险
12991,时政,高风险
12992,游戏,低风险
12993,时尚,低风险
12994,科技,中风险
12995,财经,高风险
12996,时尚,低风险
12997,家居,可公开
12998,时政,高风险
12999,时政,高风险
13000,时政,高风险
13001,房产,中风险
13002,体育,可公开
13003,游戏,低风险
13004,体育,可公开
13005,家居,可公开
13006,体育,可公开
13007,时政,高风险
13008,房产,中风险
13009,游戏,低风险
13010,时政,高风险
13011,游戏,低风险
13012,房产,中风险
13013,时政,高风险
13014,时政,高风险
13015,游戏,低风险
13016,时政,高风险
13017,时尚,低风险
13018,游戏,低风险
13019,娱乐,可公开
13020,时政,高风险
13021,时政,高风险
13022,时政,高风险
13023,房产,中风险
13024,时政,高风险
13025,房产,中风险
13026,娱乐,可公开
13027,房产,中风险
13028,房产,中风险
13029,体育,可公开
13030,科技,中风险
13031,房产,中风险
13032,科技,中风险
13033,财经,高风险
13034,科技,中风险
13035,财经,高风险
13036,教育,低风险
13037,时政,高风险
13038,游戏,低风险
13039,游戏,低风险
13040,时政,高风险
13041,房产,中风险
13042,科技,中风险
13043,时尚,低风险
13044,时政,高风险
13045,家居,可公开
13046,时尚,低风险
13047,时政,高风险
13048,时政,高风险
13049,游戏,低风险
13050,游戏,低风险
13051,科技,中风险
13052,科技,中风险
13053,财经,高风险
13054,时尚,低风险
13055,时政,高风险
13056,房产,中风险
13057,财经,高风险
13058,时政,高风险
13059,时政,高风险
13060,游戏,低风险
13061,教育,低风险
13062,时尚,低风险
13063,时政,高风险
13064,时政,高风险
13065,科技,中风险
13066,家居,可公开
13067,房产,中风险
13068,时政,高风险
13069,时政,高风险
13070,房产,中风险
13071,财经,高风险
13072,时政,高风险
13073,游戏,低风险
13074,科技,中风险
13075,时尚,低风险
13076,科技,中风险
13077,财经,高风险
13078,科技,中风险
13079,家居,可公开
13080,房产,中风险
13081,科技,中风险
13082,家居,可公开
13083,房产,中风险
13084,财经,高风险
13085,游戏,低风险
13086,房产,中风险
13087,娱乐,可公开
13088,时政,高风险
13089,游戏,低风险
13090,科技,中风险
13091,娱乐,可公开
13092,时政,高风险
13093,家居,可公开
13094,时政,高风险
13095,时尚,低风险
13096,财经,高风险
13097,房产,中风险
13098,房产,中风险
13099,游戏,低风险
13100,房产,中风险
13101,时政,高风险
13102,科技,中风险
13103,财经,高风险
13104,时尚,低风险
13105,时政,高风险
13106,时尚,低风险
13107,游戏,低风险
13108,财经,高风险
13109,时政,高风险
13110,时政,高风险
13111,家居,可公开
13112,时政,高风险
13113,游戏,低风险
13114,时尚,低风险
13115,体育,可公开
13116,游戏,低风险
13117,时政,高风险
13118,游戏,低风险
13119,时政,高风险
13120,房产,中风险
13121,娱乐,可公开
13122,娱乐,可公开
13123,房产,中风险
13124,时政,高风险
13125,时尚,低风险
13126,房产,中风险
13127,游戏,低风险
13128,房产,中风险
13129,时尚,低风险
13130,科技,中风险
13131,财经,高风险
13132,游戏,低风险
13133,科技,中风险
13134,科技,中风险
13135,时政,高风险
13136,房产,中风险
13137,时尚,低风险
13138,教育,低风险
13139,时尚,低风险
13140,娱乐,可公开
13141,娱乐,可公开
13142,游戏,低风险
13143,财经,高风险
13144,时政,高风险
13145,游戏,低风险
13146,家居,可公开
13147,时尚,低风险
13148,游戏,低风险
13149,时尚,低风险
13150,时政,高风险
13151,娱乐,可公开
13152,时尚,低风险
13153,游戏,低风险
13154,时政,高风险
13155,房产,中风险
13156,时尚,低风险
13157,时尚,低风险
13158,时政,高风险
13159,财经,高风险
13160,时政,高风险
13161,时尚,低风险
13162,家居,可公开
13163,科技,中风险
13164,财经,高风险
13165,时尚,低风险
13166,游戏,低风险
13167,房产,中风险
13168,房产,中风险
13169,时政,高风险
13170,游戏,低风险
13171,时政,高风险
13172,科技,中风险
13173,时尚,低风险
13174,财经,高风险
13175,时政,高风险
13176,房产,中风险
13177,游戏,低风险
13178,房产,中风险
13179,时尚,低风险
13180,时政,高风险
13181,时尚,低风险
13182,游戏,低风险
13183,教育,低风险
13184,时政,高风险
13185,时政,高风险
13186,科技,中风险
13187,家居,可公开
13188,体育,可公开
13189,家居,可公开
13190,时政,高风险
13191,家居,可公开
13192,时尚,低风险
13193,房产,中风险
13194,时政,高风险
13195,时尚,低风险
13196,时政,高风险
13197,教育,低风险
13198,房产,中风险
13199,时政,高风险
13200,时政,高风险
13201,财经,高风险
13202,家居,可公开
13203,时尚,低风险
13204,家居,可公开
13205,游戏,低风险
13206,房产,中风险
13207,娱乐,可公开
13208,游戏,低风险
13209,科技,中风险
13210,娱乐,可公开
13211,时尚,低风险
13212,房产,中风险
13213,科技,中风险
13214,时政,高风险
13215,游戏,低风险
13216,时尚,低风险
13217,时政,高风险
13218,娱乐,可公开
13219,房产,中风险
13220,时政,高风险
13221,财经,高风险
13222,时政,高风险
13223,体育,可公开
13224,家居,可公开
13225,家居,可公开
13226,财经,高风险
13227,家居,可公开
13228,游戏,低风险
13229,时政,高风险
13230,家居,可公开
13231,科技,中风险
13232,时尚,低风险
13233,时政,高风险
13234,房产,中风险
13235,科技,中风险
13236,房产,中风险
13237,科技,中风险
13238,时政,高风险
13239,时政,高风险
13240,科技,中风险
13241,游戏,低风险
13242,财经,高风险
13243,游戏,低风险
13244,科技,中风险
13245,房产,中风险
13246,游戏,低风险
13247,时尚,低风险
13248,房产,中风险
13249,时政,高风险
13250,娱乐,可公开
13251,财经,高风险
13252,时尚,低风险
13253,时政,高风险
13254,房产,中风险
13255,时尚,低风险
13256,游戏,低风险
13257,时尚,低风险
13258,时尚,低风险
13259,家居,可公开
13260,财经,高风险
13261,科技,中风险
13262,家居,可公开
13263,游戏,低风险
13264,科技,中风险
13265,时政,高风险
13266,科技,中风险
13267,游戏,低风险
13268,时政,高风险
13269,时政,高风险
13270,时政,高风险
13271,时尚,低风险
13272,游戏,低风险
13273,房产,中风险
13274,时政,高风险
13275,房产,中风险
13276,房产,中风险
13277,科技,中风险
13278,家居,可公开
13279,时政,高风险
13280,房产,中风险
13281,科技,中风险
13282,游戏,低风险
13283,教育,低风险
13284,家居,可公开
13285,房产,中风险
13286,教育,低风险
13287,时政,高风险
13288,科技,中风险
13289,房产,中风险
13290,科技,中风险
13291,房产,中风险
13292,时政,高风险
13293,科技,中风险
13294,时尚,低风险
13295,时尚,低风险
13296,房产,中风险
13297,科技,中风险
13298,时政,高风险
13299,游戏,低风险
13300,时尚,低风险
13301,家居,可公开
13302,时政,高风险
13303,娱乐,可公开
13304,财经,高风险
13305,家居,可公开
13306,财经,高风险
13307,时尚,低风险
13308,时尚,低风险
13309,财经,高风险
13310,房产,中风险
13311,时政,高风险
13312,房产,中风险
13313,房产,中风险
13314,时尚,低风险
13315,时政,高风险
13316,财经,高风险
13317,房产,中风险
13318,时尚,低风险
13319,时政,高风险
13320,时政,高风险
13321,游戏,低风险
13322,家居,可公开
13323,游戏,低风险
13324,科技,中风险
13325,时尚,低风险
13326,时政,高风险
